name,type,start_time,duration,"mosi","miso"
"SPI","result",1.6252368,0.00084848,0x47,0xFE
"SPI","disable",1.62612064,0.00000016,,
"SPI","enable",1.6262112,0.00000016,,
"SPI","result",1.62637056,0.00084848,0x01,0xB8
"SPI","disable",1.62725568,0.00000016,,
"SPI","enable",1.6273528,0.00000016,,
"SPI","result",1.62750432,0.00084848,0x6B,0xB8
"SPI","disable",1.62837936,0.00000016,,
"SPI","enable",1.6284736,0.00000016,,
"SPI","result",1.62863808,0.00084848,0x87,0x94
"SPI","disable",1.62951808,0.00000016,,
"SPI","enable",1.62977328,0.00000016,,
"SPI","result",1.62988528,0.00084832,0x47,0xFE
"SPI","disable",1.63076352,0.00000016,,
"SPI","enable",1.63085392,0.00000016,,
"SPI","result",1.63101904,0.00084832,0x01,0xB8
"SPI","disable",1.63189856,0.00000016,,
"SPI","enable",1.63199568,0.00000016,,
"SPI","result",1.6321528,0.00084832,0x6B,0xB8
"SPI","disable",1.63304016,0.00000016,,
"SPI","enable",1.6331344,0.00000016,,
"SPI","result",1.63328656,0.00084832,0x87,0x94
"SPI","disable",1.6341704,0.00000016,,
"SPI","enable",1.63442576,0.00000016,,
"SPI","result",1.6345336,0.00084848,0x47,0xFE
"SPI","disable",1.63541584,0.00000016,,
"SPI","enable",1.6355064,0.00000016,,
"SPI","result",1.63566736,0.00084848,0x01,0xB8
"SPI","disable",1.63655088,0.00000016,,
"SPI","enable",1.636648,0.00000016,,
"SPI","result",1.63680112,0.00084848,0x6B,0xB8
"SPI","disable",1.6376744,0.00000016,,
"SPI","enable",1.63776864,0.00000016,,
"SPI","result",1.63793488,0.00084848,0x87,0x94
"SPI","disable",1.63881328,0.00000016,,
"SPI","enable",1.63906848,0.00000016,,
"SPI","result",1.63918208,0.00084848,0x47,0xFE
"SPI","disable",1.64005872,0.00000016,,
"SPI","enable",1.64014912,0.00000016,,
"SPI","result",1.64031584,0.00084848,0x01,0xB8
"SPI","disable",1.64138512,0.00000016,,
"SPI","enable",1.64148224,0.00000016,,
"SPI","result",1.64167632,0.00084848,0x6B,0xB8
"SPI","disable",1.64256288,0.00000016,,
"SPI","enable",1.64265728,0.00000016,,
"SPI","result",1.64281008,0.00084848,0x87,0x94
"SPI","disable",1.64368368,0.00000016,,
"SPI","enable",1.64393888,0.00000016,,
"SPI","result",1.64405728,0.00084832,0x47,0xFE
"SPI","disable",1.6449472,0.00000016,,
"SPI","enable",1.6450376,0.00000016,,
